Afrika	非洲
Ceerigaabo	埃里加博
Laascaanood	拉斯阿諾得
Saxiixul Bukhaari	布哈里聖訓
Calool	胃
Senary	六进制
Jubbada Dhexe	中朱巴州
Nugaal	努加爾州
Internet Adult Film Database	IAFD
Cismaan Yuusuf Keenadiid	奧斯曼·尤瑟夫·肯納迪
Ceres	刻瑞斯
Lambar Tubaxan	三进制
Layli goobalay	索馬利蘭播棋
Dagaalkii (2006–2009)	索馬利亞戰爭 (2006年至2009年)
Milme	溶质
26 Juun 1960	索馬利蘭國 (1960年)
Garoonka Diyaaradaha ee Aadan Cadde	亚丁·阿德国际机场
Liverpool FC	利物浦足球俱乐部
Xariiqanta Cagaaran	绿线 (以色列)
Gobolada somaliland	索馬利蘭行政區劃
Xtube	Xtube
Raas Caseyr	瓜達富伊角
GCompris	GCompris
Wabiga Daawa	達瓦河
Wikipedia:Safaarad	Wikipedia:大使館
U qeybin	除法
Samuel Eto'o	萨缪埃尔·埃托奥
RedTube	RedTube
Shabiixa	沙比哈
Maakhir	马科希尔
Ra'iisul wasaarayaashii Soomaaliya	索马里总理
Garoonka Diyaaradaha ee Bender Qaasim	班達卡西姆國際機場
Agnes Monica	杨诗曼
Farta Cismaaniya	奧斯曼亞字母
Category:Jarmal	Category:德国
Category:Talyaaniga	Category:意大利
Category:Qaramada Midoobey ee Maraykanka	Category:美国
Category:Ruushka	Category:俄罗斯
Category:Midowga boqortooyada Britan	Category:英国
Category:Isbania	Category:西班牙
Category:Shiinaha	Category:中国
Category:Hindiya	Category:印度
Category:Sucuudiga	Category:沙烏地阿拉伯
Category:Turki	Category:土耳其
Category:Koonfur Afrika	Category:南非
Category:Masar	Category:埃及
Category:Iiraan	Category:伊朗
Category:Arjantiina	Category:阿根廷
Category:Afqaanistan	Category:阿富汗
Category:Austriya	Category:奧地利
Category:Itoobiya	Category:衣索比亞
Category:Ciraaq	Category:伊拉克
Category:Nederland	Category:荷兰
Category:Bakistaan	Category:巴基斯坦
Category:Boland	Category:波蘭
Category:Bortuqaal	Category:葡萄牙
Category:Suudaan	Category:苏丹
Category:Iswisarland	Category:瑞士
Category:Fiyetnam	Category:越南
Category:Shimbir	Category:鸟类
Category:Fiisikis	Category:物理学
Category:Bayoloji	Category:生物学
Category:Kimisteri	Category:化学
Category:Taariikh	Category:历史
Category:Juqraafi	Category:地理
Category:Diin	Category:宗教
Category:Ciyaaraha	Category:体育
Category:Saynis	Category:科学
Category:Filimaanta	Category:电影
Category:Isgaadhsiin	Category:通信
Jamhuuriyadda Dimuqraadiga Soomaaliya	索馬里民主共和國
Dhaqaallaha Soomaaliya	索馬利亞經濟
Jabhadda Wadaniga Xoreynta Ogaadeenya)	欧加登民族解放阵线
Qandala	甘達拉
Template:Box-footer	Template:Box-footer
Waqtiga Bariga Afrika	東非時間
Nabi Nuux C.S.	努哈
Laas Geel	拉斯·吉尔
Cal Madow	马多山脉
Nabi Luud C.S.	伊斯蘭教中的羅得
Aragtida doobnimada	社会问题
Muxaram	穆哈兰姆月
Ciyaalmaamo	媽寶
Category:Filasoofiyada	Category:哲学
Category:Cilminafsi	Category:心理学
Category:Masiixiyad	Category:基督教
Category:Islaam	Category:伊斯兰教
Garbisaar	婦女頭巾
Dafo	鵰
PornoTube	PornoTube
Badh	二分之一
May 2013	2013年5月
Nabi Yuunus C.S.	約拿
Dad	人民
Awdalland	奥达兰
Khaatumo state	卡图莫
Maher Zain	馬厄·贊恩
Category:Dhaqan	Category:文化
Category:Tobaneeyada sano	Category:年代
Category:Sanad	Category:年
Category:Qaaradaha	Category:大洲
Indhafiiqid	白内障手术
Portal:Cilmi Fallag	Portal:天文学
Portal:Juqraafi	Portal:地理学
Jagada Madaxwaynaha Somaliland	索马里兰总统列表
Neef	呼吸系统疾病
Gunbur	棱锥
Turunbo	弹拨尔
Ximan iyo xeeb	希曼和赫布
Saami qumman	比率
Tiro	伯爵
Category:Wikipedia bots	Category:維基百科機器人
XVideos	XVideos
Dagaal Dhaqameedka shiineeska	中国武术
Cufka atamka	原子量
Hotmail	Windows Live Hotmail
Wikipedia:Su'aal/Hordhac	Wikipedia:知识问答
Wikipedia:Graphics Lab	Wikipedia:图像实验室
Wikipedia:Soo Bandhigga Sawirka Xulka	Wikipedia:特色圖片評選
Template:Gradient	Template:Gradient
Template:Wikipedialang	Template:Wikipedialang
Category:Wadamada	Category:国家
Wikipedia:Maamulka	Wikipedia:管理员
Category:Shaqsiyadaad	Category:人物
Wikipedia:Requests for adminship	Wikipedia:申请成为管理人员
Wikipedia:Bots	Wikipedia:机器人
Category:Amin	Category:时间
Category:Internet	Category:互联网
Category:Siyaasad	Category:政治
Category:Waxbarasho	Category:教育
Category:Araga	Category:光學
Category:Fan	Category:艺术
Masar	埃及
Category:Filasoofiyaasha	Category:哲学家
Category:Doorashooyinka	Category:選舉
Template:Bot	Template:Bot
Kanada	加拿大
Category:Denmark	Category:丹麥
Category:Giriig	Category:希腊
Category:Iswiidhan	Category:瑞典
Category:Islofaakiya	Category:斯洛伐克
Wikipedia:Copyright	Wikipedia:版权信息
Wikipedia:Ku saabsan	Wikipedia:关于
Category:Microsoft	Category:微軟
Portal:Saynis	Portal:科學
Wikipedia:Goob/Farsamo	Wikipedia:互助客栈/技术
Template:Flagicon	Template:Flagicon
Category:Wadamada Yurub	Category:欧洲国家
Category:Yurub	Category:欧洲
Wikipedia:Bogga Isticmaalaha	Wikipedia:使用者頁面
Portal:Dhacdooyinka Hadda	Portal:新聞動態
Template:Documentation	Template:Documentation
Category:Delete	Category:维基百科删除
Wikipedia:Ilaalinta badelka	Wikipedia:保護方針
Wikipedia:Albaabka bulshada	Wikipedia:社群首页
Category:Luqadaha wikipediyaasha	Category:用户语言
Wikipedia:Shan walxood	Wikipedia:五大支柱
Wikipedia:Userboxes	Wikipedia:用戶框
Wikipedia:Saxiix	Wikipedia:签名
Sung Jae-ki	成在基
Caa'isha binti Abiibakar	阿伊莎
Ganacsi	企业
Template:Softredirect	Template:軟重定向
Template:Tirtir	Template:Delete
Category:Teknooloji	Category:技术
Farta Boorama	博拉馬字母
Category:Afafka	Category:语言
Category:Kalandar	Category:曆法
Category:Wikipedia	Category:维基百科
Wikipedia:Masuul la'aan guud	Wikipedia:免责声明
Category:Pages with broken file links	Category:缺少文件的页面
Wikipedia:Tirakoob	Wikipedia:统计
Template:Navbox	Template:Navbox
Template:Coat of arms	Template:Coat of arms
Template:Xaqiiq	Template:Fact
Portal:Siiro	Portal:人物
Template:Tnavbar	Template:Navbar
Template:Clear	Template:Clear
Template:Nowrap	Template:Nowrap
Dawladda federaalka Soomaaliya	索马里联邦政府
Millan	溶液
Wikipedia:Codsiga maamulka/Hordhac	Wikipedia:權限申請
Wikipedia:Maqaalada aan u baahan laheen	Wikipedia:基礎條目
Category:Afrika	Category:非洲
Category:Elektaroonig	Category:電子學
Category:Kitaabka quduska	Category:圣经
Category:Buugta	Category:書籍
Category:Bilaha	Category:月份
Template:Babel	Template:Babel
Template:Reflist	Template:Reflist
Xidhiidhka Dibada ee Somaliland	索馬里蘭外交
Category:Isbitaal	Category:醫院
Wikipedia:Soo bandhigida xogta	Wikipedia:列明来源
Wikipedia:Habka maqaalada Xulka Ah	Wikipedia:特色條目標準
Template:Digniin	Template:Warning
Template:Gumud	Template:Stub
Template:User ar-1	Template:User ar-1
Template:See also	Template:See also
Template:User da-2	Template:User da-2
Template:User da	Template:User da
Template:User de	Template:User de
Template:User de-1	Template:User de-1
Template:User es	Template:User es
Template:User de-3	Template:User de-3
Template:User en-3	Template:User en-3
Template:User en-1	Template:User en-1
Template:User en-2	Template:User en-2
Template:User en-4	Template:User en-4
Template:User fi	Template:User fi
Template:User en-0	Template:User en-0
Template:User en	Template:User en
Template:User de-2	Template:User de-2
Template:User fi-1	Template:User fi-1
Template:User fr-1	Template:User fr-1
Template:User sk	Template:User sk
Template:User fr-2	Template:User fr-2
Template:User ja	Template:User ja
Template:User ja-1	Template:User ja-1
Template:User fr	Template:User fr
Category:Aasiya	Category:亚洲
Category:Jili	Category:智利
Category:Ameerikada koonfureed	Category:南美洲
Template:Intricate template	Template:Esoteric
Template:Mod	Template:Mod
Template:User es-2	Template:User es-2
Template:Country data Belgium	Template:Country data Belgium
Category:Maalmaha usbuuca	Category:星期中的日子
Category:Bogga Hore	Category:首頁
Template:Country data Ethiopia	Template:Country data Ethiopia
Template:Country data Cuba	Template:Country data Cuba
Template:Country data Kenya	Template:Country data Kenya
Template:Country data Denmark	Template:Country data Denmark
Template:Click	Template:Click
Template:Country data Bosnia and Herzegovina	Template:Country data Bosnia and Herzegovina
Template:Number of defined parameters	Template:Number of defined parameters
Template:Country data Norway	Template:Country data Norway
Template:Country data Argentina	Template:Country data Argentina
Template:Country showdata	Template:Country showdata
Template:Image label	Template:Image label
Template:Country data Mexico	Template:Country data Mexico
Template:Infobox dot-com company	Template:Infobox dot-com company
Template:Country data Saudi Arabia	Template:Country data Saudi Arabia
Template:Dalalka Afrika	Template:Africa
Template:Country data Iraq	Template:Country data Iraq
Template:Country data United Arab Emirates	Template:Country data United Arab Emirates
Template:Kutaal	Template:Geographic Location
Template:Country data Australia	Template:Country data Australia
Template:Sidebar	Template:Sidebar
Template:Navigation templates	Template:Navigational templates
Template:Infobox Xooga Dalka Soomaaliyeed	Template:Infobox National Military
Template:Country data Austria	Template:Country data Austria
Template:Collapsible option	Template:Collapsible option
Template:Country data Nepal	Template:Country data Nepal
Template:Country data Finland	Template:Country data Finland
Wikipedia:Tutorial (Wikipedia links)	Wikipedia:新手入門/維基文本
Template:Country data Netherlands	Template:Country data Netherlands
Template:Hatnote	Template:Dablink
Template:Maqaal Xul Ah	Template:Featured article
Template:Country data Russian Federation	Template:Country data Russia
Category:Gaana	Category:加纳
Category:User en	Category:En 使用者
Category:User en-2	Category:En-2 使用者
Template:Infobox	Template:Infobox
Template:Navy	Template:Navy
Template:User eo	Template:User eo
Template:User zh	Template:User zh
Category:Farta	Category:字母文字
Template:Documentation/start box	Template:Documentation/start box
Template:Documentation/end box2	Template:Documentation/end box2
Template:Documentation/start box2	Template:Documentation/start box2
Template:Template other	Template:Template other
Template:Country data Italy	Template:Country data Italy
Template:Country data	Template:Country data
Template:Infobox Dhacdo	Template:Infobox news event
Template:Pp-template	Template:Pp-template
Template:Min	Template:Min
Category:Astaannta Qaranka	Category:纹章
Category:Beeraha	Category:农业
Template:Maamulka	Template:管理员用户
Category:Bahda Midaysay Qoraxdu	Category:太阳系行星
Template:Country data Soviet Union	Template:Country data Soviet Union
Template:Country data India	Template:Country data India
Category:Falastiin	Category:巴勒斯坦
Template:Navbox subgroup	Template:Navbox subgroup
Template:Farac	Template:Infobox Ethnic group
Template:Category redirect	Template:分类重定向
Template:Macluumaad Qof Madax Ah	Template:Infobox Officeholder
Category:Kacaanka	Category:革命家
Template:Border	Template:Border
Template:Country data Turkey	Template:Country data Turkey
Category:Qoraaga	Category:作家
Category:Jaamacadaha	Category:大学
Template:Country data Nigeria	Template:Country data Nigeria
Template:Hidden begin	Template:Hidden begin
Template:Country data Malaysia	Template:Country data Malaysia
Template:User pt-1	Template:User pt-1
Template:Infobox planet	Template:Infobox Planet
Template:User nl	Template:User nl
Template:Infobox website	Template:Infobox Website
Template:Image label end	Template:Image label end
Template:Documentation subpage	Template:Documentation subpage
Template:Infobox number	Template:整数
Template:Rtl-lang	Template:Rtl-lang
Template:Please don't change this page	Wikipedia:新手入門/介紹
Category:Dekedaha	Category:港口
Template:Lang-la	Template:Lang-la
Template:Macluumaad askariga	Template:Infobox Military Person
Template:User	Template:User
Template:References	Template:Unreferenced
Template:PD-because	Template:PD-because
Template:Infobox former country	Template:Infobox Former Country
Template:Infobox Political post	Template:Infobox Political post
Template:Suugaan	Template:文學
Template:Kaydka wadahadalka	Template:Talkarchive
Portal:Fiisikis	Portal:物理学
Template:User de-0	Template:User de-0
Template:Usbuuc	Template:星期中的日子
Template:User fr-0	Template:User fr-0
Template:Largest cities	Template:Largest cities
Template:Country data West Germany	Template:Country data West Germany
Template:Hooyga Maqaalada	Template:Browsebar
Template:Hidden end	Template:Hidden end
Template:Divbox	Template:Divbox
Category:Booliis	Category:警察
Template:Fb	Template:Fb
Template:Astaamayn	Template:標點符號
Template:Plain link	Template:Plainlink
Template:Country data Comoros	Template:Country data Comoros
Template:Geobox	Template:Geobox
Template:Lower	Template:Lower
Template:Dhintey	Template:Death date
Template:User sandbox	Template:用戶沙盒
Template:Saynis	Template:Science
Template:High-risk	Template:High-risk
Template:Country data Qadar	Template:Country data Qatar
Template:Country data Ukrain	Template:Country data Ukraine
Template:Country data Pakistan	Template:Country data Pakistan
Template:User pt-0	Template:User pt-0
Template:MainPageInterwikis	Template:Mainpage-iw
Template:Higgaad	Template:Copyedit
Template:User pt-3	Template:User pt-3
Template:User pt-2	Template:User pt-2
Category:Qalabka Waxlagu kariyo	Category:烹饪工具
Category:User sk	Category:Sk 使用者
Category:User eo	Category:Eo 使用者
Category:User ja	Category:Ja 使用者
Category:User da-2	Category:Da-2 使用者
Category:Ganacsi	Category:企業
Template:Correct title	Template:Correct title
Category:User ar	Category:Ar 使用者
Category:Jasiirad	Category:岛屿
Category:User da	Category:Da 使用者
Category:User sk-N	Category:Sk 母語使用者
Category:User de	Category:De 使用者
Category:User fi	Category:Fi 使用者
Category:Nabiyada Islaamka	Category:伊斯蘭教先知
Template:Country data Burundi	Template:Country data Burundi
Template:Country data Germany	Template:Country data Germany
Template:Country data UK	Template:Country data United Kingdom
Template:Color sample	Template:Color sample
Template:Lambarada	Template:數
Category:User ja-1	Category:Ja-1 使用者
Category:User ko	Category:Ko 使用者
Template:Macluumaad	Template:Information
Template:Button	Template:Button
Template:Biological classification	Template:Biological classification
Wikipedia:Babel	Wikipedia:巴別
Template:Help contents back	Template:Help contents back
Template:Wikipedia how to	Template:Wikipedia how to
Category:Abwaanada	Category:诗人
Template:Sidebar with collapsible lists	Template:Sidebar with collapsible lists
Category:Badaha	Category:海洋
Template:No2	Template:No2
Category:Ingiriiska	Category:英格蘭
Category:Taariikhda Soomaaliya	Category:索馬利亞歷史
Template:Country data Brazil	Template:Country data Brazil
Template:Yes2	Template:Yes2
Category:Ururada caalamiga ah	Category:国际组织
Category:Juquraafiga Soomaaliya	Category:索馬利亞地理
Template:Country data Somaliland	Template:Country data Somaliland
Category:Madaxda Soomaaliya	Category:索马里总统
Category:Cilmiga bulshada	Category:社会科学
Category:Wadamada Afrika	Category:非洲国家
Template:User da-3	Template:User da-3
Template:User pt-4	Template:User pt-4
Category:User so	Category:So 使用者
Category:1542	Category:1542年
Fenerbahce SK	費倫巴治體育會足球隊
Template:Country data United States	Template:Country data United States
Category:Farshaxanka	Category:画家
Wikipedia:Xeerka adeegsiga sawirada	Wikipedia:文件使用守则
Template:Raadiyoow	Template:广播电台
Wikipedia:Habaynta Maqaalada Cusub	Wikipedia:優良條目重審
Category:Dhirta	Category:树
Portal:Baayooloji	Portal:生物学
Template:Mashquul	Template:Busy
Category:Juquraafiga Hindiya	Category:印度地理
Category:Jilaaga	Category:女演員
Template:Convert/And0	Template:Convert/And0
Template:Weather box/cold	Template:Infobox weather/cold
Template:Taxobox colour scheme	Template:Taxobox colour scheme
Template:User information templates	Template:User information templates
Category:Jabuuti	Category:吉布地
Category:Ereteriya	Category:厄利垂亞
Category:Kiinya	Category:肯亞
Category:Komoros	Category:葛摩
Category:Libiya	Category:利比亞
Category:Dhaqaalaha Soomaaliya	Category:索马里经济
Category:Lacagta	Category:通貨
Category:Webiyada	Category:河流
Category:Juquraafiga Jabuuti	Category:吉布地地理
Template:User pt	Template:User pt
Category:Soomaaliya	Category:索马里
Category:Webiyada Soomaaliya	Category:索馬里河流
Template:DecreasePositive	Template:DecreasePositive
Category:Juquraafiga Yemen	Category:也门地理
Category:Magaalooyinka Yemen	Category:也门城市
Template:Maanta	Template:日曆
Template:Country data Djibouti	Template:Country data Djibouti
Category:User nl	Category:Nl 使用者
Category:Hay'ada laanqayrta cas	Category:国际红十字与红新月运动
Template:Country data Federated States of Micronesia	Template:Country data Federated States of Micronesia
Template:Navbar-header	Template:Tnavbar-header
Category:Diffusion	Category:扩散
Category:Suuriya	Category:敘利亞
Category:Qarniyada	Category:世纪
Category:Qarnigii 16aad	Category:16世纪
Category:Qooriyada	Category:沙灘
Category:Filasoofiyaasha Jarmalka	Category:德国哲学家
Category:Ciidanka Soomaaliya	Category:索马里军事
Category:Esoteric templates	Category:精密模板
Category:Harraha Afrika	Category:非洲湖泊
Category:Madaxda Faransiiska	Category:法国总统
Category:Madaxda Iiraan	Category:伊朗总统
Category:Norway	Category:挪威
Category:Yemen	Category:也门
Category:Malaay	Category:鱼类
Category:Mutolojiyada	Category:神话
Category:Qaamuus	Category:词典
Category:Axdiga Cusub	Category:新约圣经
Category:Ilko	Category:牙齿
Category:Radio	Category:無線電
Category:Xayawaan	Category:动物
Category:Jamhuriyadda	Category:共和国
Template:Raise	Template:Raise
Category:Bartamaha Ameerika	Category:中美洲
Category:Caasimadaha	Category:首都
Category:Magaalooyinka Hindiya	Category:印度城市
Category:Isgaarsiinta	Category:电信
Category:Gaadiidka	Category:交通
Category:Ameerikada waqooyi	Category:北美洲
Category:Harraha	Category:湖泊
Category:Saxaabada	Category:薩哈巴
Category:Calamada	Category:旗帜
Template:Flagcountry	Template:Flagcountry
Template:Macluumaad luqadda	Template:Infobox Language
Category:Dimoqraadi	Category:民主
Kaaroot	胡萝卜
Category:Caasimadaha afrika	Category:非洲首都
Template:Infobox polygon	Template:Infobox polygon
Category:Komunistiyaasha Jarmalka	Category:德國共產主義者
Category:Magaalooyinka Soomaaliya	Category:索马里城市
Category:Magaalooyinka Jabuuti	Category:吉布提城市
Category:Guurka	Category:婚姻
Category:Aadam iyo Xaawo	Category:亚当与夏娃
Category:Caasimadaha yurub	Category:歐洲首都
Category:Somaliland	Category:索馬利蘭
Template:Country data Puntland	Template:Country data Puntland
Template:POW	Template:俘虜
Sextube	Sextube
Template:H:title	Template:H:title
Template:Rounddown	Template:Rounddown
Template:Infobox former country/event	Template:WPFCevent
Category:Caafimaadka	Category:健康
Template:Country data Canada	Template:Country data Canada
Template:Clickable button 2	Template:Clickable button 2
Template:Convert/numdisp/frac1	Template:Convert/numdisp/frac1
Template:Coord/display/inline,title	Template:Coord/display/inline,title
Template:Flag	Template:Flag
Template:Country data Malawi	Template:Country data Malawi
Template:Country data South Yemen	Template:Country data South Yemen
Template:Country data Uganda	Template:Country data Uganda
Template:Country data Yemen	Template:Country data Yemen
Template:Lang-pl	Template:Lang-pl
Category:Buuraha Soomaaliya	Category:索馬利亞山峰
Portal:Xisaab	Portal:数学
Trojany	特洛疆尼
Category:Wadamada Aasiya	Category:亚洲国家
Template:Jawiga	Template:天氣
Template:Bogag Maqaalada Xulka Ah	Template:Fapages
Portal:Siyaasadda	Portal:政治
Portal:Qaynuun	Portal:法律
Template:Colonne	Template:Multicol
Eray bixin	术语学
Category:Esperanto	Category:世界语
Template:Lang-am	Template:Lang-am
Template:Lang-sv	Template:Lang-sv
Khilaafadii Umawiyiinta	倭马亚王朝
Portal:Kimistari	Portal:化学
Category:Linux	Category:Linux
Category:Siyaasada Soomaaliya	Category:索马里政治
Category:Komunistiyaasha	Category:共产主义者
Category:Qiyaasaha Masaafooyinka	Category:長度單位
Category:Midabada	Category:颜色
Category:User nl-4	Category:Nl-4 使用者
Category:Bahalada sheeko xariirka	Category:人鱼
Wikipedia:Habka Maqaalada Cusub	Wikipedia:優良條目標準
Template:Country data Somalia	Template:Country data Somalia
Template:Image label begin	Template:Image label begin
Category:Suuradaha Qur'aanka	Category:蘇拉
Template:Ogaysiis habayn bog	Template:AdvancedSiteNotices
Category:User en-1	Category:En-1 使用者
Template:Turjumid	Template:NotMandarin
Portal:Caafimaad	Portal:醫學
Template:Afarta xilli	Template:季节
Wikipedia:Tutorial (Talk pages)	Wikipedia:新手入門/討論
Wikipedia:Tutorial (Keep in mind)	Wikipedia:新手入門/方針指引
Template:User nl-3	Template:User nl-3
Template:Goob	Template:Villagepump
Template:Infobox/row	Template:Infobox/row
Template:Wayback	Template:Wayback
Wikipedia:Tutorial (Wrap-up and more info)	Wikipedia:新手入門/總結
Wikipedia:Tutorial (Registration)	Wikipedia:新手入門/權限
Template:IPA-it	Template:IPA-it
Template:Significant figures	Template:Significant figures
Template:Larger	Template:Larger
Template:Ku saabsan wikipedia	Template:About Wikipedia
Template:For year month day	Template:Age in years, months and days
Template:Efn	Template:Efn
Template:Man/default	Template:Man/die.net
Template:Element color/Actinoids	Template:Element color/Actinides
Template:Element color/Alkaline earth metals	Template:Element color/Alkaline earth metals
Template:Table cell templates	Template:Table cell templates
Parvoviruses	小DNA病毒科
Template:Documentation/template page	Template:Documentation/template page
Template:Element color/Alkali metals	Template:Element color/Alkali metals
Template:Element color/Lanthanoids	Template:Element color/Lanthanides
Template:Element color/Nonmetals	Template:Element color/Nonmetals
Wikipedia:Editnotice	Wikipedia:编辑提示
Template:Infobox Weather/khad	Template:Infobox Weather/line
Template:Infobox Weather/colp	Template:Infobox weather/colp
Template:Infobox Weather/colt	Template:Infobox weather/colt
Template:Ogaysiis habayn bog/Arag	Template:AdvancedSiteNotices/viewer
Template:Significant figures/rnd	Template:Significant figures/rnd
Template:Weather box/cols	Template:Infobox weather/cols
Template:Liiska	Template:Do list
Template:Weather box/oneline	Template:Infobox weather/oneline
Template:Xpd5op3p3p3c	Template:Xpd5op3p3p3c
Template:Don't edit this line	Template:Don't edit this line
Template:Element color/Post-transition metals	Template:Element color/Poor metals
Template:Element color/Noble gases	Template:Element color/Noble gases
Template:Element color/Halogens	Template:Element color/Halogens
Template:Element color/Metalloids	Template:Element color/Metalloids
Template:Element color/Transition metals	Template:Element color/Transition metals
Adnan Januzaj	阿德南·贾努扎伊
Template:Don't edit this line link	Template:Don't edit this line link
Template:Taxobox/core	Template:Taxobox/core
Barkhad Cabdi	巴克哈德·阿卜迪
Special:RecentChanges	Special:最近更改
Module:Navbox	模块:Navbox
XHamster	XHamster
Category:Wabiyada Afrika	Category:非洲河流
