Afrika	非洲
Kategorija:Għall-wikifikazzjoni	Category:需要维基化的页面
Kategorija:1220	Category:1220年
Kategorija:Kompetizzjonijiet tal-UEFA	Category:欧洲足联赛事
Kategorija:Utenti af	Category:Af 使用者
Kategorija:Utenti af-3	Category:Af-3 使用者
Kategorija:Utenti ar	Category:Ar 使用者
Kategorija:Utenti az-N	Category:Az 母語使用者
Kategorija:Pajjiżi fil-Festival tal-Eurovision	Category:各國在歐洲歌唱大賽之歷年表現
Kategorija:Utenti bg	Category:Bg 使用者
Kategorija:Utenti bg-1	Category:Bg-1 使用者
Kategorija:Utenti bg-N	Category:Bg 母语使用者
Kategorija:Mużiċisti Awstrijaċi	Category:奧地利音樂家
Kategorija:Utenti cs	Category:Cs 使用者
Kategorija:Utenti da	Category:Da 使用者
Kategorija:Provinċja ta' Quang Binh	Category:廣平省
Kategorija:Abbozzi ta' annimali	Category:动物小作品
Kategorija:Utenti de	Category:De 使用者
Kategorija:Utenti de-2	Category:De-2 使用者
Kategorija:Utenti de-3	Category:De-3 使用者
Kategorija:Utenti de-4	Category:De-4 使用者
Kategorija:Utenti de-N	Category:De 母語使用者
Kategorija:Utenti el	Category:El 使用者
Kategorija:Utenti el-N	Category:El 母語使用者
Kategorija:Utenti en-3	Category:En-3 使用者
Kategorija:Utenti en-N	Category:En 母语使用者
Kategorija:Utenti eo-3	Category:Eo-3 使用者
Kategorija:Utenti es	Category:Es 使用者
Kategorija:Utenti es-1	Category:Es-1 使用者
Mudell:Pajjiżi tal-Unjoni Ewropea	Template:欧盟
Kategorija:Utenti es-2	Category:Es-2 使用者
Kategorija:Utenti es-3	Category:Es-3 使用者
Kategorija:Utenti es-N	Category:Es 母语使用者
Kategorija:Utenti fa	Category:Fa 使用者
Kategorija:Utenti fa-N	Category:Fa 母語使用者
Kategorija:Utenti fi	Category:Fi 使用者
Kategorija:Utenti fi-N	Category:Fi 母語使用者
Kategorija:Utenti grc	Category:Grc 使用者
Kategorija:Utenti grc-1	Category:Grc-1 使用者
Kategorija:Utenti hu	Category:Hu 使用者
Kategorija:Utenti hu-1	Category:Hu-1 使用者
Kategorija:1452	Category:1452年
Mudell:Tim ta' Bayer 04 Leverkusen	Template:利華古遜球員名單
Kategorija:Plejers ta' Los Angeles Galaxy	Category:洛杉磯銀河球員
Kategorija:Mietu fl-1904	Category:1904年逝世
Kategorija:Politiċi Veneżwelani	Category:委内瑞拉政治人物
Mudell:Tim ta' Málaga CF	Template:馬拉加足球會球員名單
Kategorija:Utenti pl-N	Category:Pl 母語使用者
Kategorija:Utenti pt-1	Category:Pt-1 使用者
Mudell:Dati pajjiż Ġermanja	Template:Country data Germany
Mudell:Dati pajjiż Renju Unit	Template:Country data United Kingdom
Kategorija:Mietu fl-1852	Category:1852年逝世
Kategorija:Mietu fl-1880	Category:1880年逝世
Kategorija:Ġeometrija	Category:几何学
Kategorija:Klabbs tal-futbol stabbiliti fl-1920	Category:1920年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1948	Category:1948年建立的足球俱乐部
Kategorija:Klabbs tal-futbol stabbiliti fl-1904	Category:1904年建立的足球俱樂部
Kategorija:Mietu fl-1942	Category:1942年逝世
Kategorija:Klabbs tal-futbol stabbiliti fl-1924	Category:1924年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1901	Category:1901年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1902	Category:1902年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1910	Category:1910年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1899	Category:1899年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1947	Category:1947年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1909	Category:1909年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1967	Category:1967年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1928	Category:1928年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1886	Category:1886年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1926	Category:1926年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1900	Category:1900年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1988	Category:1988年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1905	Category:1905年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1946	Category:1946年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1912	Category:1912年建立的足球俱樂部
Kategorija:Kampjonati Ewropej tal-Futbol 2012	Category:2012年歐洲足球錦標賽
Mudell:Dati pajjiż Skozja	Template:Country data Scotland
Għajnuna:Gwida essenzjali/Ifformattjar	Wikipedia:新手入門/格式
Mudell:Dati pajjiż Estonja	Template:Country data Estonia
Mudell:Dati pajjiż Montenegro	Template:Country data Montenegro
Kategorija:Klabbs tal-futbol stabbiliti fl-1911	Category:1911年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1906	Category:1906年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1907	Category:1907年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1955	Category:1955年建立的足球俱樂部
Kategorija:Utenti it	Category:It 使用者
Kategorija:Utenti it-1	Category:It-1 使用者
Kategorija:Klabbs tal-futbol stabbiliti fl-1972	Category:1972年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1991	Category:1991年建立的足球俱樂部
Kategorija:Klabbs tal-futbol stabbiliti fl-1950	Category:1950年建立的足球俱樂部
Kategorija:Futbolers Ażerbajġani	Category:阿塞拜疆足球运动员
Kategorija:Vulkani	Category:火山
Kategorija:Mietu fl-1564	Category:1564年逝世
Kategorija:1564	Category:1564年
Kategorija:Provinċji tal-Vjetnam	Category:越南的省
Kategorija:1592	Category:1592年
Kategorija:Kompetizzjonijiet tal-futbol skont il-pajjiż	Category:各國足球賽事
Kategorija:Arti marzjali	Category:武术
Mudell:Informazzjoni	Template:Information
Kategorija:Plejers ta' De Graafschap	Category:迪加史卓普球員
Kategorija:Pitturi tar-Rinaxximent	Category:文藝復興畫家
Kategorija:Bijoloġi evoluzzjonarji	Category:演化生物學家
Kategorija:Knisja Kattolika Rumana	Category:天主教會
Kategorija:Kowċis Olandiżi	Category:荷蘭足球主教練
Kategorija:Mużiċisti Olandiżi	Category:荷兰音乐家
Kategorija:Kantanti Olandiżi	Category:荷兰歌手
Mudell:Klassifikazzjoni xjentifika	Template:Biological classification
Kategorija:Mietu fl-1794	Category:1794年逝世
Kategorija:Mietu fl-1931	Category:1931年逝世
Kategorija:Mietu fl-1827	Category:1827年逝世
Kategorija:Utenti ru-1	Category:Ru-1 使用者
Mudell:TOClimit	Template:TOClimit
Wikipedija:Babel	Wikipedia:巴別
Kategorija:Mietu fl-1829	Category:1829年逝世
Kategorija:Mietu fl-1778	Category:1778年逝世
Kategorija:Mietu fl-1547	Category:1547年逝世
Mudell:·wrap	Template:·wrap
Kategorija:Abbozzi tal-kimika	Category:化学小作品
Kategorija:1687	Category:1687年
Kategorija:1614	Category:1614年
Kategorija:1612	Category:1612年
Kategorija:Mietu fl-1612	Category:1612年逝世
Kategorija:Mietu fl-1655	Category:1655年逝世
Kategorija:Mietu fl-1616	Category:1616年逝世
Kategorija:Mietu fl-1614	Category:1614年逝世
Kategorija:Futbolers Olandiżi	Category:荷兰足球运动员
Kategorija:1655	Category:1655年
Kategorija:Utenti mt	Category:Mt 使用者
Kategorija:Utenti mt-2	Category:Mt-2 使用者
Kategorija:Utenti mt-3	Category:Mt-3 使用者
Kategorija:Mietu fl-1994	Category:1994年逝世
Kategorija:Twieldu fl-1906	Category:1906年出生
Kategorija:Kompożituri tal-opra	Category:歌劇作曲家
Kategorija:Ibħra	Category:海洋
Kategorija:Bliet tal-Polonja	Category:波兰城市
Kategorija:Kompożituri skont in-nazzjonalità	Category:各国作曲家
Kategorija:Futbolers f'Wales skont il-klabb	Category:效力威爾斯球會的球員
Kategorija:Atturi skont in-nazzjonalità	Category:各國演員
Kategorija:Mietu fl-2009	Category:2009年逝世
Kategorija:Logħob ta' FC Bayern Munich	Category:拜仁慕尼黑比赛
Kategorija:Sistema solari	Category:太阳系
Trasformata ta' Fourier	傅里叶变换
Mudell:Coord/dms2dec	Template:Coord/dms2dec
Mudell:Dati pajjiż Brażil	Template:Country data Brazil
Mudell:Dati pajjiż Irlanda ta' Fuq	Template:Country data Northern Ireland
Mudell:UEFA	Template:UEFA player
Kategorija:Entomoloġija	Category:昆蟲學
Mudell:PD-old-70	Template:PD-old-70
Kategorija:Carnivora	Category:食肉目
Mudell:Botnav	Template:Botnav
Kategorija:Klabbs tal-futbol Torok	Category:土耳其足球俱樂部
Kategorija:Mietu fl-1321	Category:1321年逝世
Kategorija:Mietu fl-2005	Category:2005年逝世
Kategorija:Twieldu fl-1983	Category:1983年出生
Kategorija:Mietu fl-1592	Category:1592年逝世
Kategorija:Futbolers Pollakki	Category:波蘭足球運動員
Kategorija:Vandaliżmu tal-Wikipedija	Category:維基百科破壞
Kategorija:Mietu fl-1991	Category:1991年逝世
Kategorija:Mietu fl-1992	Category:1992年逝世
Kategorija:Plejers ta' Sport Club Corinthians Paulista	Category:哥連泰斯球員
Kategorija:Twieldu fl-1992	Category:1992年出生
Kategorija:Utenti nb	Category:Nb 使用者
Kategorija:Twieldu fl-1970	Category:1970年出生
Kategorija:Mietu fl-1980	Category:1980年逝世
Kategorija:Mietu fl-2008	Category:2008年逝世
Kategorija:Mietu fl-1966	Category:1966年逝世
Kategorija:Mietu fl-1946	Category:1946年逝世
Kategorija:Mietu fl-1938	Category:1938年逝世
Kategorija:Twieldu fl-1984	Category:1984年出生
Kategorija:Mietu fl-1962	Category:1962年逝世
Kategorija:Twieldu fl-1990	Category:1990年出生
Kategorija:Mietu fl-1934	Category:1934年逝世
Kategorija:Twieldu fl-1974	Category:1974年出生
Kategorija:Mietu fl-1947	Category:1947年逝世
Kategorija:Mietu fl-2007	Category:2007年逝世
Kategorija:Twieldu fl-1965	Category:1965年出生
Kategorija:Twieldu fl-1940	Category:1940年出生
Kategorija:Twieldu fl-1898	Category:1898年出生
Kategorija:Twieldu fl-1867	Category:1867年出生
Kategorija:Twieldu fl-1871	Category:1871年出生
Kategorija:Twieldu fl-1862	Category:1862年出生
Kategorija:Twieldu fl-1977	Category:1977年出生
Kategorija:Twieldu fl-1899	Category:1899年出生
Kategorija:1844	Category:1844年
Kategorija:Twieldu fl-1931	Category:1931年出生
Kategorija:Twieldu fl-1915	Category:1915年出生
Kategorija:Twieldu fl-1929	Category:1929年出生
Kategorija:Poeti Spanjoli	Category:西班牙诗人
Portal:Sport	Portal:体育运动
Mudell:Id	Template:Id icon
Kategorija:Abbozzi tal-arkeoloġija	Category:考古學小作品
Kategorija:Twieldu fl-1954	Category:1954年出生
Kategorija:Xjenza soċjali	Category:社会科学
Kategorija:Bjelorussja	Category:白俄羅斯
Kategorija:Twieldu fl-1960	Category:1960年出生
Kategorija:Mudelli għall-kalkolu tad-dati	Category:日期计算模板
Kategorija:Kantanti Kanadiżi	Category:加拿大歌手
Mudell:Dati pajjiż Ungerija	Template:Country data Hungary
Kategorija:Mietu fl-1830	Category:1830年逝世
Kategorija:Ewropa tal-Lvant	Category:东欧
Kategorija:Mietu fl-1993	Category:1993年逝世
Mudell:PortaliWikimedia	Template:主题关联维基媒体
Kategorija:Pajjiżi tal-Afrika	Category:非洲国家
Kategorija:Mietu fl-1998	Category:1998年逝世
Kategorija:Klabbs tal-futbol Ażerbajġani	Category:阿塞拜疆足球俱乐部
Kategorija:1170	Category:1170年
Kategorija:Twieldu fl-1170	Category:1170年出生
Kategorija:Twieldu fl-1182	Category:1182年出生
Kategorija:Twieldu fl-1185	Category:1185年出生
Kategorija:Mietu fl-1220	Category:1220年逝世
Kategorija:1226	Category:1226年
Kategorija:Mietu fl-1226	Category:1226年逝世
Kategorija:1227	Category:1227年
Kategorija:Mietu fl-1227	Category:1227年逝世
Kategorija:Twieldu fl-1951	Category:1951年出生
Kategorija:Mietu fl-1882	Category:1882年逝世
Kategorija:Mietu fl-1883	Category:1883年逝世
Kategorija:1265	Category:1265年
Kategorija:Twieldu fl-1265	Category:1265年出生
Kategorija:1296	Category:1296年
Kategorija:Mietu fl-1296	Category:1296年逝世
Mudell:Storjafilosofija	Template:西方哲学史
Mudell:Ballun tad-Deheb	Template:歷年金球獎得獎者
Mudell:Utent da-3	Template:User da-3
Didelphimorphia	負鼠目
Mudell:Tim ta' FC Barcelona	Template:巴塞罗那足球俱乐部球员名单
Mudell:Utent ja-2	Template:User ja-2
Kategorija:1528	Category:1528年
Mudell:Dati pajjiż New Zealand	Template:Country data New Zealand
Kategorija:1405	Category:1405年
Mudell:Utent ru-2	Template:User ru-2
Kategorija:Twieldu fl-1405	Category:1405年出生
Kategorija:1522	Category:1522年
Kategorija:1419	Category:1419年
Mudell:Lv	Template:Lv icon
Kategorija:1508	Category:1508年
Kategorija:1519	Category:1519年
Kategorija:Futbol fil-Polonja	Category:波蘭足球
Kategorija:Futbolers fil-Polonja skont il-klabb	Category:效力波蘭球會的球員
Kategorija:Twieldu fl-1452	Category:1452年出生
Kategorija:1466	Category:1466年
Kategorija:1468	Category:1468年
Kategorija:Mietu fl-1468	Category:1468年逝世
Kategorija:1471	Category:1471年
Kategorija:Twieldu fl-1471	Category:1471年出生
Mudell:Skwadra Taljana Tazza tad-Dinja tal-Futbol 2010	Template:2010年世界盃足球賽意大利參賽名單
Kategorija:1478	Category:1478年
Kategorija:Twieldu fl-1478	Category:1478年出生
Kategorija:Twieldu fl-1480	Category:1480年出生
Kategorija:1483	Category:1483年
Kategorija:1494	Category:1494年
Kategorija:Twieldu fl-1494	Category:1494年出生
Kategorija:Utenti ru	Category:Ru 使用者
Kategorija:Utenti ru-2	Category:Ru-2 使用者
Kategorija:Utenti ru-3	Category:Ru-3 使用者
Kategorija:Twieldu fl-1508	Category:1508年出生
Kategorija:Twieldu fl-1515	Category:1515年出生
Kategorija:Mietu fl-1519	Category:1519年逝世
Kategorija:1532	Category:1532年
Kategorija:Twieldu fl-1532	Category:1532年出生
Kategorija:Twieldu fl-1533	Category:1533年出生
Kategorija:Mietu fl-1535	Category:1535年逝世
Kategorija:Mietu fl-1539	Category:1539年逝世
Kategorija:1542	Category:1542年
Kategorija:Utenti sv-3	Category:Sv-3 使用者
Kategorija:1547	Category:1547年
Kategorija:Utenti sv-N	Category:Sv 母語使用者
Kategorija:Twieldu fl-1552	Category:1552年出生
Kategorija:1562	Category:1562年
Kategorija:Twieldu fl-1564	Category:1564年出生
Kategorija:1567	Category:1567年
Kategorija:1568	Category:1568年
Kategorija:Mietu fl-1568	Category:1568年逝世
Kategorija:1573	Category:1573年
Kategorija:Twieldu fl-1573	Category:1573年出生
Kategorija:1581	Category:1581年
Kategorija:Twieldu fl-1582	Category:1582年出生
Kategorija:1591	Category:1591年
Kategorija:1593	Category:1593年
Kategorija:1597	Category:1597年
Kategorija:1600	Category:1600年
Kategorija:1616	Category:1616年
Kategorija:1621	Category:1621年
Kategorija:Utenti tr	Category:Tr 使用者
Kategorija:Mietu fl-1621	Category:1621年逝世
Kategorija:1625	Category:1625年
Kategorija:Mietu fl-1625	Category:1625年逝世
Kategorija:Utenti uk-4	Category:Uk-4 使用者
Kategorija:1636	Category:1636年
Kategorija:1643	Category:1643年
Kategorija:Mietu fl-1643	Category:1643年逝世
Kategorija:1654	Category:1654年
Kategorija:Twieldu fl-1654	Category:1654年出生
Kategorija:1656	Category:1656年
Kategorija:Mietu fl-1656	Category:1656年逝世
Kategorija:Utenti yue-N	Category:Zh-yue 母语使用者
Kategorija:1660	Category:1660年
Kategorija:1667	Category:1667年
Kategorija:Mietu fl-1667	Category:1667年逝世
Kategorija:1670	Category:1670年
Kategorija:Mietu fl-1670	Category:1670年逝世
Kategorija:1675	Category:1675年
Kategorija:1685	Category:1685年
Kategorija:Twieldu fl-1687	Category:1687年出生
Mudell:En	Template:En icon
Kategorija:1694	Category:1694年
Kategorija:1695	Category:1695年
Kategorija:Twieldu fl-1696	Category:1696年出生
Kategorija:Twieldu fl-1699	Category:1699年出生
Kategorija:1700	Category:1700年
Kategorija:Mietu fl-1705	Category:1705年逝世
Kategorija:1709	Category:1709年
Kategorija:1710	Category:1710年
Kategorija:Twieldu fl-1715	Category:1715年出生
Kategorija:Twieldu fl-1724	Category:1724年出生
Mudell:Spazji	Template:Spaces
Kategorija:Mużiċisti	Category:音乐家
Kategorija:Logħob ta' abilità mentali	Category:邏輯謎題
Mudell:DotNET	Template:DotNET
Mudell:Dati pajjiż Stati Uniti	Template:Country data United States
Kategorija:Twieldu fl-1881	Category:1881年出生
Mudell:Timijiet nazzjonali tal-UEFA	Template:UEFA teams
Mudell:Tim ta' Manchester United FC	Template:曼聯球員名單
Mudell:Da	Template:Da icon
Kategorija:Kantanti Irlandiżi	Category:愛爾蘭歌手
Mudell:Skwadra Ġermaniża Tazza tad-Dinja tal-Futbol 2010	Template:2010年世界盃足球賽德國參賽名單
Mudell:Skwadra Ġermaniża Kampjonati Ewropej tal-Futbol 2008	Template:2008年欧洲足球锦标赛德国参赛名单
Mudell:Sq	Template:Sq icon
Mudell:Dati pajjiż Serbja u Montenegro	Template:Country data Serbia and Montenegro
Kategorija:Twieldu fl-1944	Category:1944年出生
Kategorija:Twieldu fl-1932	Category:1932年出生
Kategorija:Twieldu fl-1934	Category:1934年出生
Kategorija:Twieldu fl-1935	Category:1935年出生
Kategorija:Terminoloġija sportiva	Category:體育術語
Kategorija:Twieldu fl-1941	Category:1941年出生
Kategorija:Matematiċi Russi	Category:俄国数学家
Kategorija:Soċjoloġija	Category:社会学
Kategorija:Twieldu fis-seklu 12	Category:12世纪出生
Kategorija:Twieldu fis-seklu 13	Category:13世纪出生
Kategorija:Twieldu fis-seklu 14	Category:14世纪出生
Kategorija:Twieldu fl-1466	Category:1466年出生
Kategorija:Twieldu fl-1483	Category:1483年出生
Kategorija:Twieldu fl-1542	Category:1542年出生
Kategorija:Twieldu fl-1547	Category:1547年出生
Kategorija:Twieldu fl-1562	Category:1562年出生
Kategorija:Twieldu fl-1567	Category:1567年出生
Kategorija:Twieldu fl-1581	Category:1581年出生
Kategorija:Twieldu fl-1591	Category:1591年出生
Kategorija:Twieldu fl-1593	Category:1593年出生
Kategorija:Twieldu fl-1600	Category:1600年出生
Kategorija:Twieldu fl-1636	Category:1636年出生
Kategorija:Twieldu fl-1643	Category:1643年出生
Kategorija:Twieldu fl-1667	Category:1667年出生
Kategorija:Twieldu fl-1675	Category:1675年出生
Kategorija:Twieldu fl-1685	Category:1685年出生
Kategorija:Twieldu fl-1694	Category:1694年出生
Kategorija:Twieldu fl-1695	Category:1695年出生
Kategorija:Twieldu fl-1700	Category:1700年出生
Kategorija:Twieldu fl-1710	Category:1710年出生
Kategorija:Twieldu fl-1744	Category:1744年出生
Kategorija:Twieldu fl-1748	Category:1748年出生
Kategorija:Twieldu fl-1749	Category:1749年出生
Kategorija:Twieldu fl-1756	Category:1756年出生
Kategorija:Twieldu fl-1758	Category:1758年出生
Kategorija:Twieldu fl-1759	Category:1759年出生
Kategorija:Twieldu fl-1764	Category:1764年出生
Kategorija:Twieldu fl-1767	Category:1767年出生
Kategorija:Twieldu fl-1769	Category:1769年出生
Kategorija:Twieldu fl-1770	Category:1770年出生
Kategorija:Twieldu fl-1772	Category:1772年出生
Kategorija:Twieldu fl-1773	Category:1773年出生
Kategorija:Twieldu fl-1779	Category:1779年出生
Kategorija:Twieldu fl-1786	Category:1786年出生
Kategorija:Twieldu fl-1797	Category:1797年出生
Kategorija:Twieldu fl-1801	Category:1801年出生
Kategorija:Twieldu fl-1803	Category:1803年出生
Kategorija:Twieldu fl-1808	Category:1808年出生
Kategorija:Twieldu fl-1809	Category:1809年出生
Kategorija:Twieldu fl-1813	Category:1813年出生
Kategorija:Twieldu fl-1815	Category:1815年出生
Kategorija:Twieldu fl-1818	Category:1818年出生
Kategorija:Twieldu fl-1821	Category:1821年出生
Kategorija:Twieldu fl-1822	Category:1822年出生
Kategorija:Twieldu fl-1824	Category:1824年出生
Kategorija:Twieldu fl-1840	Category:1840年出生
Kategorija:Twieldu fl-1841	Category:1841年出生
Kategorija:Twieldu fl-1844	Category:1844年出生
Kategorija:Twieldu fl-1846	Category:1846年出生
Kategorija:Twieldu fl-1847	Category:1847年出生
Kategorija:Twieldu fl-1848	Category:1848年出生
Kategorija:Twieldu fl-1849	Category:1849年出生
Kategorija:Twieldu fl-1853	Category:1853年出生
Kategorija:Twieldu fl-1854	Category:1854年出生
Kategorija:Twieldu fl-1859	Category:1859年出生
Kategorija:Twieldu fl-1860	Category:1860年出生
Kategorija:Twieldu fl-1861	Category:1861年出生
Kategorija:Twieldu fl-1864	Category:1864年出生
Kategorija:Twieldu fl-1866	Category:1866年出生
Kategorija:Twieldu fl-1869	Category:1869年出生
Kategorija:Twieldu fl-1873	Category:1873年出生
Kategorija:Twieldu fl-1874	Category:1874年出生
Kategorija:Twieldu fl-1876	Category:1876年出生
Kategorija:Twieldu fl-1877	Category:1877年出生
Kategorija:Twieldu fl-1880	Category:1880年出生
Kategorija:Twieldu fl-1883	Category:1883年出生
Kategorija:Twieldu fl-1884	Category:1884年出生
Kategorija:Twieldu fl-1885	Category:1885年出生
Kategorija:Twieldu fl-1886	Category:1886年出生
Kategorija:Twieldu fl-1887	Category:1887年出生
Kategorija:Twieldu fl-1889	Category:1889年出生
Kategorija:Twieldu fl-1890	Category:1890年出生
Kategorija:Twieldu fl-1891	Category:1891年出生
Kategorija:Twieldu fl-1892	Category:1892年出生
Kategorija:Twieldu fl-1893	Category:1893年出生
Kategorija:Twieldu fl-1894	Category:1894年出生
Kategorija:Twieldu fl-1895	Category:1895年出生
Kategorija:Twieldu fl-1896	Category:1896年出生
Kategorija:Twieldu fl-1897	Category:1897年出生
Kategorija:Twieldu fl-1900	Category:1900年出生
Kategorija:Twieldu fl-1901	Category:1901年出生
Kategorija:Twieldu fl-1902	Category:1902年出生
Kategorija:Twieldu fl-1904	Category:1904年出生
Kategorija:Twieldu fl-1905	Category:1905年出生
Kategorija:Twieldu fl-1907	Category:1907年出生
Kategorija:Twieldu fl-1908	Category:1908年出生
Kategorija:Twieldu fl-1909	Category:1909年出生
Kategorija:Twieldu fl-1912	Category:1912年出生
Kategorija:Twieldu fl-1913	Category:1913年出生
Kategorija:Twieldu fl-1914	Category:1914年出生
Kategorija:Twieldu fl-1917	Category:1917年出生
Kategorija:Twieldu fl-1918	Category:1918年出生
Kategorija:Twieldu fl-1919	Category:1919年出生
Kategorija:Twieldu fl-1922	Category:1922年出生
Kategorija:Twieldu fl-1923	Category:1923年出生
Kategorija:Twieldu fl-1927	Category:1927年出生
Kategorija:Twieldu fl-1928	Category:1928年出生
Kategorija:Twieldu fl-1942	Category:1942年出生
Kategorija:Twieldu fl-1943	Category:1943年出生
Kategorija:Twieldu fl-1945	Category:1945年出生
Kategorija:Twieldu fl-1947	Category:1947年出生
Kategorija:Twieldu fl-1949	Category:1949年出生
Kategorija:Twieldu fl-1952	Category:1952年出生
Kategorija:Twieldu fl-1953	Category:1953年出生
Kategorija:Twieldu fl-1957	Category:1957年出生
Kategorija:Twieldu fl-1958	Category:1958年出生
Kategorija:Twieldu fl-1959	Category:1959年出生
Kategorija:Twieldu fl-1961	Category:1961年出生
Kategorija:Twieldu fl-1962	Category:1962年出生
Kategorija:Twieldu fl-1966	Category:1966年出生
Kategorija:Twieldu fl-1967	Category:1967年出生
Kategorija:Twieldu fl-1968	Category:1968年出生
Kategorija:Twieldu fl-1969	Category:1969年出生
Kategorija:Twieldu fl-1971	Category:1971年出生
Kategorija:Twieldu fl-1972	Category:1972年出生
Kategorija:Twieldu fl-1973	Category:1973年出生
Kategorija:Twieldu fl-1975	Category:1975年出生
Kategorija:Twieldu fl-1976	Category:1976年出生
Kategorija:Twieldu fl-1978	Category:1978年出生
Kategorija:Twieldu fl-1979	Category:1979年出生
Kategorija:Twieldu fl-1980	Category:1980年出生
Kategorija:Twieldu fl-1981	Category:1981年出生
Kategorija:Twieldu fl-1982	Category:1982年出生
Kategorija:Twieldu fl-1985	Category:1985年出生
Kategorija:Twieldu fl-1986	Category:1986年出生
Kategorija:Twieldu fl-1987	Category:1987年出生
Kategorija:Twieldu fl-1988	Category:1988年出生
Kategorija:Twieldu fl-1989	Category:1989年出生
Kategorija:Twieldu fl-1991	Category:1991年出生
Kategorija:Twieldu fl-1993	Category:1993年出生
Kategorija:Twieldu fl-1994	Category:1994年出生
Kategorija:Twieldu fl-1995	Category:1995年出生
Kategorija:Twieldu fl-1996	Category:1996年出生
Kategorija:Twieldu fl-1997	Category:1997年出生
Kategorija:Twieldu fl-1999	Category:1999年出生
Kategorija:Twieldu fl-2000	Category:2000年出生
Mudell:Dati pajjiż Afganistan	Template:Country data Afghanistan
Mudell:Dati pajjiż Bangladexx	Template:Country data Bangladesh
Kategorija:1715	Category:1715年
Kategorija:1797	Category:1797年
Kategorija:1787	Category:1787年
Kategorija:1539	Category:1539年
Kategorija:1321	Category:1321年
Mudell:Nowrap end	Template:Nowrap end
Mudell:Tazza tad-Dinja tal-Klabbs Rawnd 7	Template:ClubWCRound7
Mudell:Tim ta' ACF Fiorentina	Template:費倫天拿球員名單
Kategorija:Seklu 17	Category:17世纪
Kategorija:Deċennju tal-1260	Category:1260年代
Mudell:Tim ta' Arsenal FC	Template:阿仙奴球員名單
Mudell:CopyrightByWikimedia	Template:Non-free Wikimedia logo
Kategorija:1182	Category:1182年
Kategorija:1185	Category:1185年
Kategorija:Proġetti tal-Wikimedia	Category:维基媒体工程
Kategorija:1221	Category:1221年
Kategorija:Plejers ta' Celta de Vigo	Category:切爾達球員
Mudell:Bar percent	Template:Bar percent
Mudell:Bk	Template:Bk
Kategorija:2014	Category:2014年
Mudell:Skwadra Brażiljana Tazza tal-Konfederazzjonijiet 2009	Template:2009年聯合會盃足球賽巴西參賽名單
Mudell:Skwadra Brażiljana Tazza tad-Dinja tal-Futbol 2010	Template:2010年世界盃足球賽巴西參賽名單
Mudell:Utent sv-3	Template:User sv-3
Mudell:Fr	Template:Fr icon
Kategorija:1515	Category:1515年
Mudell:Twitter	Template:Twitter
Kategorija:Mietu fl-1522	Category:1522年逝世
Kategorija:Portali	Category:主题首页
Kategorija:Mietu fl-1528	Category:1528年逝世
Kategorija:1533	Category:1533年
Kategorija:1535	Category:1535年
Kategorija:1546	Category:1546年
Kategorija:1552	Category:1552年
Kategorija:Futbolers Sud-Koreani	Category:韩国足球运动员
Kategorija:1580	Category:1580年
Kategorija:Mietu fl-1580	Category:1580年逝世
Kategorija:1582	Category:1582年
Kategorija:1595	Category:1595年
Mudell:Utent af-3	Template:User af-3
Kategorija:1622	Category:1622年
Kategorija:1642	Category:1642年
Kategorija:Mietu fl-1642	Category:1642年逝世
Kategorija:Mietu fl-1660	Category:1660年逝世
Kategorija:1696	Category:1696年
Kategorija:1699	Category:1699年
Kategorija:1705	Category:1705年
Kategorija:1726	Category:1726年
Kategorija:Mietu fl-1726	Category:1726年逝世
Kategorija:Mietu fl-1727	Category:1727年逝世
Marie Louise Coleiro Preca	玛丽·路易斯·科勒略·普雷卡
Kategorija:Mietu fl-1748	Category:1748年逝世
Kategorija:Mietu fl-1757	Category:1757年逝世
Kategorija:Mietu fl-1759	Category:1759年逝世
Kategorija:Mietu fl-1760	Category:1760年逝世
Kategorija:1764	Category:1764年
Kategorija:1767	Category:1767年
